Date,Commodity,Location,Daily Price,Unit,Sowing Date,Harvest Date,Production (Tons),Rainfall (mm),Max Temp,Min Temp,Humidity (%),Extreme Event,Festival/Holiday,Commodity Relevance,Sentiment Score,Key Event
2016-09-11,moong,Kolkata,49.67,kg,2015-02-23,2015-08-05,47189.09,250.35,26.97,11.46,89.12,None,Eid,urad,Positive,None
2022-03-12,urad,Kolkata,13.87,kg,2015-01-07,2015-07-20,19420.5,93.98,40.79,14.21,47.47,None,Diwali,onion,Negative,None
2015-12-18,moong,Chennai,188.76,quintal,2015-02-19,2015-10-24,16478.74,61.48,44.14,18.96,84.99,Drought,Eid,potato,Neutral,None
2020-08-28,masur,Bangalore,29.04,kg,2015-02-27,2015-08-30,47006.82,218.84,44.66,22.28,51.54,None,Diwali,potato,Neutral,None
2019-09-21,gram,Chennai,58.43,kg,2015-03-09,2015-09-19,15895.78,65.14,25.42,16.38,66.52,None,Holi,gram,Negative,Import Ban
2023-08-21,gram,Kolkata,126.9,quintal,2015-01-11,2015-11-23,49211.05,173.34,31.95,19.07,48.11,Flood,Holi,onion,Negative,Government Policy
2021-06-05,gram,Chennai,50.8,quintal,2015-02-27,2015-10-03,40123.59,40.27,39.85,21.15,70.07,Drought,Christmas,tur,Neutral,Import Ban
2017-10-06,potato,Mumbai,85.86,quintal,2015-03-17,2015-08-11,16778.98,195.64,30.19,22.28,58.04,None,Eid,potato,Negative,Crop Failure
2022-06-04,masur,Mumbai,83.53,quintal,2015-02-13,2015-09-08,26224.62,259.98,30.09,15.17,70.18,Flood,Eid,moong,Positive,Government Policy
2021-07-28,urad,Kolkata,57.13,kg,2015-06-04,2015-12-20,10516.27,220.55,41.2,11.23,30.26,None,Holi,moong,Negative,Crop Failure
2019-01-05,gram,Mumbai,36.91,quintal,2015-03-07,2015-11-20,20778.67,296.02,41.26,11.15,34.08,None,Eid,onion,Negative,Import Ban
2020-06-10,tur,Mumbai,160.77,quintal,2015-02-18,2015-08-25,8659.87,222.88,29.98,16.94,36.02,Drought,Eid,masur,Negative,Crop Failure
2022-08-16,tur,Mumbai,148.75,kg,2015-03-20,2015-11-13,24670.5,134.37,37.05,19.15,50.03,Drought,Holi,potato,Negative,Crop Failure
2020-05-13,masur,Mumbai,66.5,quintal,2015-04-04,2015-10-19,7249.61,218.92,44.17,15.94,39.54,Drought,Onam,potato,Neutral,Import Ban
2020-01-02,urad,Chennai,184.89,kg,2015-02-19,2015-12-29,2977.06,246.43,29.81,17.03,84.97,None,Christmas,tur,Negative,Government Policy
2015-03-26,moong,Delhi,154.73,kg,2015-03-29,2015-07-14,28236.5,92.39,30.57,16.01,88.45,Flood,Eid,onion,Neutral,Import Ban
2021-07-10,potato,Delhi,37.76,kg,2015-02-25,2015-11-17,5952.1,172.99,27.77,18.0,79.12,None,Holi,masur,Negative,None
2020-03-14,moong,Kolkata,176.91,quintal,2015-01-16,2015-10-28,11563.44,136.61,28.14,20.75,51.59,Flood,Eid,onion,Negative,Government Policy
2018-11-20,moong,Bangalore,18.7,kg,2015-04-14,2015-12-28,17082.99,155.09,31.46,12.21,75.73,Flood,Eid,tur,Neutral,None
2018-12-22,masur,Bangalore,82.01,quintal,2015-03-17,2015-12-24,25516.51,121.24,25.82,17.84,48.15,Flood,Diwali,urad,Negative,Import Ban
2018-09-29,moong,Chennai,32.54,quintal,2015-06-07,2015-09-08,38428.2,274.82,26.37,10.04,46.28,Flood,Holi,masur,Neutral,Crop Failure
2018-03-13,gram,Delhi,63.35,kg,2015-06-20,2015-11-21,39672.47,198.83,34.18,12.46,48.41,Flood,Christmas,gram,Neutral,Crop Failure
2016-11-06,masur,Delhi,47.78,quintal,2015-03-31,2015-11-27,18644.99,42.05,43.2,15.83,85.58,Flood,Onam,potato,Neutral,Import Ban
2021-06-27,urad,Delhi,34.81,kg,2015-04-17,2015-07-13,26260.6,3.63,36.76,17.9,72.67,Flood,Holi,gram,Positive,Crop Failure
2015-10-03,urad,Mumbai,167.48,quintal,2015-01-19,2015-08-29,1556.68,218.11,42.51,16.83,50.44,Drought,Holi,tur,Positive,Import Ban
2020-11-19,gram,Delhi,11.55,kg,2015-03-22,2015-11-29,34074.69,285.06,40.29,17.9,50.58,Drought,Holi,potato,Positive,Import Ban
2015-02-19,tur,Kolkata,103.06,kg,2015-05-13,2015-10-08,2022.14,67.22,44.02,17.29,78.61,Drought,Christmas,potato,Neutral,None
2015-06-25,onion,Kolkata,58.56,quintal,2015-04-14,2015-12-26,33713.16,180.4,36.15,23.66,55.46,Flood,Eid,tur,Neutral,None
2018-03-06,gram,Mumbai,107.99,kg,2015-01-19,2015-10-04,22096.72,102.52,39.78,24.21,77.08,Flood,Diwali,moong,Negative,None
2017-02-01,potato,Kolkata,49.53,kg,2015-04-08,2015-11-26,40970.27,101.2,41.84,11.29,30.97,Drought,Christmas,masur,Neutral,Government Policy
2017-04-09,potato,Delhi,108.2,kg,2015-06-02,2015-09-03,49572.93,197.16,26.65,17.43,43.85,Flood,Diwali,gram,Positive,Crop Failure
2021-02-11,tur,Delhi,47.4,kg,2015-06-15,2015-07-10,35092.13,94.23,41.19,20.5,75.35,None,Diwali,masur,Neutral,None
2020-07-14,masur,Mumbai,105.87,quintal,2015-01-10,2015-10-25,2328.51,180.32,26.73,21.89,39.45,None,Onam,urad,Neutral,None
2020-03-06,gram,Chennai,76.08,quintal,2015-02-23,2015-07-27,25749.14,282.47,44.46,19.0,31.74,Drought,Christmas,onion,Negative,Import Ban
2020-08-21,tur,Bangalore,76.31,kg,2015-05-10,2015-12-13,20538.55,271.31,41.25,10.74,70.87,Flood,Christmas,gram,Positive,Crop Failure
2022-03-25,onion,Delhi,82.1,quintal,2015-03-03,2015-12-08,38434.63,149.3,43.09,20.86,88.05,Flood,Diwali,potato,Negative,Import Ban
2021-03-18,moong,Bangalore,15.02,kg,2015-01-07,2015-11-22,20333.23,145.01,36.25,14.31,58.6,None,Onam,gram,Negative,Import Ban
2018-09-21,gram,Chennai,73.88,quintal,2015-02-02,2015-12-21,4847.46,159.0,31.03,10.7,40.57,None,Diwali,tur,Neutral,None
2019-07-11,tur,Bangalore,199.25,kg,2015-05-08,2015-11-05,48734.39,12.71,26.45,24.94,35.91,Flood,Eid,potato,Positive,Crop Failure
2022-11-22,potato,Kolkata,172.67,quintal,2015-04-08,2015-09-11,3571.66,64.78,31.22,19.09,80.5,Drought,Eid,urad,Neutral,None
2022-12-25,onion,Chennai,12.84,kg,2015-04-26,2015-08-07,49987.7,32.14,41.18,15.96,58.43,Drought,Eid,masur,Neutral,Import Ban
2021-03-08,potato,Bangalore,11.92,quintal,2015-05-23,2015-11-12,14489.98,137.09,41.43,18.95,63.16,None,Diwali,gram,Neutral,Import Ban
2021-05-28,gram,Kolkata,79.75,quintal,2015-01-17,2015-10-07,40476.42,96.28,28.4,15.86,35.48,Drought,Holi,potato,Neutral,None
2016-09-02,gram,Bangalore,57.28,quintal,2015-03-19,2015-12-05,25265.38,95.45,43.86,16.97,41.29,Flood,Holi,gram,Neutral,None
2019-08-07,tur,Delhi,84.08,kg,2015-03-05,2015-11-15,32204.39,188.27,31.1,15.36,48.33,Flood,Diwali,potato,Positive,Import Ban
2017-10-22,moong,Kolkata,64.06,quintal,2015-02-04,2015-12-11,19044.38,49.5,42.1,19.73,88.58,None,Christmas,tur,Neutral,Import Ban
2021-03-18,masur,Delhi,85.65,quintal,2015-01-16,2015-07-26,46669.46,37.75,44.06,13.38,78.23,None,Diwali,onion,Positive,Crop Failure
2015-10-08,urad,Kolkata,157.37,kg,2015-04-10,2015-11-08,7978.56,185.06,41.31,14.28,46.49,Drought,Eid,masur,Negative,None
2022-11-12,tur,Bangalore,116.37,kg,2015-03-10,2015-07-22,41482.04,9.14,40.35,22.93,59.02,Flood,Christmas,potato,Positive,Import Ban
2017-01-11,onion,Delhi,59.58,quintal,2015-01-07,2015-11-29,15211.31,293.17,36.09,13.72,33.82,None,Diwali,masur,Neutral,Import Ban
2022-07-31,moong,Bangalore,65.17,kg,2015-01-06,2015-12-24,42092.62,233.67,28.79,11.27,57.54,None,Christmas,onion,Positive,Crop Failure
2016-05-22,urad,Chennai,186.98,kg,2015-01-30,2015-11-23,42422.55,182.66,33.39,23.84,39.87,Drought,Diwali,tur,Neutral,None
2021-02-06,tur,Bangalore,20.31,quintal,2015-02-10,2015-08-09,20924.22,220.12,27.99,18.95,62.68,Drought,Holi,gram,Negative,Crop Failure
2020-09-14,potato,Mumbai,171.85,kg,2015-05-04,2015-09-16,26527.86,234.17,28.86,10.86,72.95,None,Diwali,moong,Negative,None
2023-08-14,moong,Mumbai,103.25,quintal,2015-03-11,2015-09-12,5305.63,269.25,34.91,24.42,65.92,Flood,Diwali,potato,Negative,Government Policy
2022-07-14,potato,Mumbai,81.16,kg,2015-02-17,2015-08-20,19233.77,28.69,28.09,11.97,46.72,Drought,Diwali,tur,Neutral,Government Policy
2022-11-26,moong,Bangalore,62.34,quintal,2015-06-16,2015-07-19,5433.43,181.13,35.51,19.12,38.5,Flood,Christmas,urad,Neutral,Government Policy
2015-07-22,potato,Kolkata,25.62,kg,2015-02-08,2015-07-18,1275.54,245.22,36.92,16.48,37.97,Flood,Onam,potato,Negative,Government Policy
2017-01-21,potato,Mumbai,27.74,quintal,2015-04-01,2015-12-28,23447.61,120.51,32.83,16.56,66.27,None,Holi,gram,Negative,Government Policy
2022-07-01,masur,Bangalore,11.01,kg,2015-03-20,2015-12-12,37370.7,58.7,42.15,20.54,85.69,None,Diwali,urad,Neutral,Government Policy
2015-04-30,potato,Bangalore,154.36,kg,2015-06-06,2015-09-13,20926.93,114.2,35.93,15.7,77.25,Flood,Holi,urad,Positive,Import Ban
2020-08-07,potato,Delhi,129.99,kg,2015-02-14,2015-11-09,34605.15,245.19,31.69,11.46,87.43,Drought,Christmas,masur,Negative,Import Ban
2023-02-15,moong,Chennai,127.47,quintal,2015-04-15,2015-11-19,20633.4,243.19,27.64,22.24,62.95,None,Diwali,moong,Neutral,None
2020-05-05,masur,Kolkata,159.74,quintal,2015-05-12,2015-08-27,14858.33,98.62,38.4,14.85,75.95,Flood,Christmas,tur,Positive,Government Policy
2015-06-08,onion,Bangalore,179.32,quintal,2015-03-10,2015-07-30,12094.04,271.27,30.4,24.79,70.59,Drought,Eid,masur,Negative,Import Ban
2017-06-22,gram,Bangalore,152.81,kg,2015-05-07,2015-09-05,32237.28,132.12,40.06,19.06,75.92,None,Onam,potato,Positive,Crop Failure
2019-08-28,urad,Delhi,139.03,quintal,2015-05-28,2015-10-17,13643.21,95.31,28.85,17.97,68.22,Flood,Holi,potato,Neutral,None
2016-12-23,potato,Chennai,96.0,quintal,2015-06-05,2015-08-16,28958.82,86.17,39.3,21.36,66.54,Drought,Diwali,urad,Positive,Crop Failure
2020-09-12,onion,Delhi,194.87,quintal,2015-03-08,2015-07-08,36253.34,31.96,41.9,12.84,71.99,Flood,Christmas,potato,Negative,Import Ban
2019-03-13,masur,Chennai,64.69,quintal,2015-05-30,2015-07-04,23918.5,21.84,38.88,21.92,54.91,None,Christmas,tur,Neutral,None
2018-01-19,moong,Bangalore,45.12,quintal,2015-05-12,2015-07-06,41761.86,189.44,36.16,15.89,37.65,Flood,Eid,masur,Neutral,Government Policy
2020-08-27,onion,Chennai,118.43,quintal,2015-05-20,2015-07-04,4537.64,193.12,33.43,10.17,42.25,None,Diwali,tur,Negative,Crop Failure
2019-01-10,moong,Chennai,31.14,quintal,2015-04-08,2015-09-29,25936.69,113.35,28.13,23.59,69.35,None,Onam,gram,Neutral,Crop Failure
2018-07-03,gram,Delhi,135.07,kg,2015-01-16,2015-09-19,30046.81,227.6,31.42,16.82,64.83,Flood,Diwali,potato,Neutral,Government Policy
2021-07-10,masur,Kolkata,20.45,kg,2015-01-15,2015-07-14,46420.96,136.43,35.89,20.65,65.82,None,Holi,onion,Positive,Crop Failure
2017-02-20,gram,Delhi,197.9,quintal,2015-06-25,2015-09-28,33522.29,236.62,40.41,16.59,69.62,Drought,Eid,gram,Negative,Government Policy
2021-07-05,onion,Chennai,19.93,kg,2015-04-09,2015-08-19,12215.72,288.51,31.51,19.11,64.76,None,Christmas,moong,Neutral,Government Policy
2018-06-01,tur,Delhi,64.74,quintal,2015-06-23,2015-07-21,24448.06,269.13,25.15,10.4,59.75,Drought,Holi,potato,Positive,Government Policy
2019-09-27,moong,Bangalore,173.26,kg,2015-04-02,2015-12-18,16238.7,209.42,39.63,11.53,89.84,Flood,Christmas,masur,Neutral,Import Ban
2017-06-22,masur,Delhi,196.43,quintal,2015-06-01,2015-07-22,35624.41,211.61,37.33,21.23,61.61,None,Onam,potato,Neutral,Crop Failure
2016-04-11,gram,Mumbai,143.05,kg,2015-01-27,2015-09-05,2916.89,125.56,27.59,11.39,52.69,None,Onam,tur,Negative,Government Policy
2018-03-18,tur,Mumbai,193.38,quintal,2015-05-04,2015-11-01,33240.09,122.05,44.01,24.62,70.8,None,Christmas,gram,Neutral,None
2021-01-20,moong,Mumbai,191.63,quintal,2015-03-18,2015-07-28,23471.83,273.88,38.95,16.31,40.78,Drought,Onam,urad,Neutral,Crop Failure
2022-10-18,gram,Mumbai,31.64,quintal,2015-05-06,2015-10-16,38895.52,271.18,44.2,18.97,49.78,None,Holi,gram,Negative,Import Ban
2020-09-26,tur,Bangalore,99.5,quintal,2015-01-26,2015-09-20,35144.33,43.76,32.32,13.59,31.8,Drought,Eid,urad,Neutral,None
2018-04-21,moong,Kolkata,80.27,quintal,2015-05-17,2015-09-18,18320.72,248.3,33.26,14.19,89.47,Drought,Diwali,potato,Negative,None
2021-06-09,masur,Bangalore,180.82,quintal,2015-03-19,2015-08-24,15418.15,154.3,30.72,13.48,57.63,None,Christmas,gram,Positive,Import Ban
2022-11-25,urad,Kolkata,21.8,quintal,2015-05-29,2015-09-17,49340.59,102.88,38.52,18.1,50.4,None,Holi,tur,Positive,Import Ban
2016-05-21,tur,Kolkata,116.92,kg,2015-06-16,2015-07-29,4783.54,28.68,25.46,18.38,58.86,None,Holi,urad,Neutral,None
2019-03-29,moong,Kolkata,127.79,kg,2015-02-25,2015-07-22,48731.69,163.12,35.6,21.11,89.39,Flood,Holi,masur,Negative,Import Ban
2021-02-05,onion,Bangalore,141.3,quintal,2015-03-07,2015-10-24,43616.97,263.16,32.3,17.91,74.78,None,Eid,tur,Positive,None
2023-02-03,onion,Bangalore,28.32,kg,2015-02-15,2015-07-07,37404.24,237.96,35.05,23.4,45.24,None,Holi,urad,Negative,None
2020-05-26,urad,Kolkata,28.17,kg,2015-04-20,2015-11-25,5446.16,143.25,37.43,22.85,74.89,Flood,Christmas,gram,Negative,None
2023-08-15,masur,Bangalore,85.2,quintal,2015-01-25,2015-10-12,17341.44,198.38,34.23,15.16,35.46,Flood,Onam,masur,Negative,Import Ban
2018-10-20,onion,Chennai,46.44,kg,2015-06-08,2015-07-28,13676.32,253.89,27.17,23.01,65.37,None,Christmas,onion,Neutral,Government Policy
2023-07-12,masur,Delhi,19.46,quintal,2015-04-01,2015-12-29,44577.48,143.82,34.31,16.59,50.36,Flood,Holi,onion,Negative,None
2016-08-19,tur,Delhi,112.56,quintal,2015-05-05,2015-12-15,39871.91,0.11,41.41,20.02,70.02,None,Diwali,gram,Negative,None
2022-08-16,masur,Mumbai,113.15,quintal,2015-01-18,2015-10-28,35279.59,66.33,28.62,14.91,58.12,None,Holi,masur,Neutral,Government Policy
2019-03-10,potato,Chennai,17.49,kg,2015-02-03,2015-08-11,13820.76,0.94,38.3,24.52,75.33,Flood,Christmas,potato,Neutral,Import Ban
2017-02-04,urad,Mumbai,138.57,kg,2015-01-07,2015-12-10,22090.51,40.82,29.62,21.17,79.14,Flood,Christmas,gram,Positive,Import Ban
2022-07-11,potato,Mumbai,184.64,kg,2015-02-02,2015-11-30,46605.8,110.65,41.65,17.75,87.32,Drought,Onam,onion,Negative,Government Policy
2018-03-03,masur,Chennai,16.14,kg,2015-04-11,2015-11-09,4277.68,195.48,34.24,20.56,81.66,Drought,Diwali,urad,Neutral,Government Policy
2015-01-29,tur,Delhi,95.41,quintal,2015-01-30,2015-07-25,31386.73,132.63,36.8,16.61,58.3,None,Diwali,urad,Neutral,Crop Failure
2016-06-12,moong,Chennai,118.19,kg,2015-06-01,2015-09-17,11413.14,243.06,33.61,20.44,59.29,None,Onam,urad,Neutral,None
2017-04-02,moong,Kolkata,52.4,kg,2015-05-28,2015-11-14,21596.61,205.62,42.19,16.64,33.8,Flood,Christmas,masur,Negative,Import Ban
2022-04-20,moong,Kolkata,88.19,quintal,2015-04-21,2015-11-11,2780.63,61.28,36.31,24.54,87.9,None,Diwali,tur,Negative,Government Policy
2019-01-04,masur,Chennai,33.96,kg,2015-04-14,2015-07-14,2778.65,50.92,38.61,18.6,31.25,Drought,Diwali,gram,Neutral,Crop Failure
2018-03-25,tur,Kolkata,132.54,quintal,2015-03-29,2015-07-17,17597.55,15.09,31.71,10.01,32.93,Drought,Christmas,urad,Negative,Crop Failure
2016-05-07,onion,Bangalore,53.85,quintal,2015-06-04,2015-12-30,43707.88,195.64,26.28,22.45,73.07,None,Diwali,urad,Positive,Crop Failure
2018-09-08,potato,Bangalore,108.63,kg,2015-02-01,2015-07-09,1924.76,138.97,39.3,19.52,79.23,Flood,Onam,gram,Negative,Government Policy
2017-11-06,gram,Kolkata,44.61,kg,2015-03-21,2015-09-11,13046.22,262.65,25.16,18.46,87.84,None,Christmas,onion,Positive,None
2015-07-05,masur,Bangalore,120.8,quintal,2015-05-05,2015-08-20,17126.14,75.43,43.81,23.35,86.51,None,Holi,masur,Negative,Import Ban
2023-07-15,potato,Bangalore,18.46,quintal,2015-06-25,2015-12-29,40354.34,45.37,27.97,10.07,46.69,Drought,Christmas,potato,Negative,Import Ban
2020-07-08,moong,Chennai,106.49,kg,2015-02-12,2015-07-13,36356.58,79.27,26.42,24.51,46.82,Flood,Onam,potato,Positive,Government Policy
2021-02-22,gram,Bangalore,53.95,kg,2015-03-15,2015-09-16,6606.07,26.95,34.05,22.73,80.38,Flood,Holi,tur,Positive,Crop Failure
2016-02-24,onion,Mumbai,37.87,quintal,2015-01-17,2015-09-14,36468.43,60.75,25.68,23.15,42.4,Drought,Diwali,gram,Positive,Government Policy
2020-02-29,urad,Bangalore,167.95,quintal,2015-06-04,2015-10-07,9988.42,143.71,42.05,22.26,69.04,None,Eid,urad,Neutral,Import Ban
2018-10-29,tur,Kolkata,179.49,quintal,2015-03-24,2015-11-10,10368.36,127.02,25.67,17.71,51.11,None,Diwali,urad,Neutral,Import Ban
2017-02-01,onion,Delhi,27.45,quintal,2015-05-16,2015-12-15,32500.13,283.52,40.77,19.8,49.8,None,Diwali,potato,Neutral,Government Policy
2015-06-20,masur,Delhi,10.98,quintal,2015-02-02,2015-12-13,9208.82,19.19,41.27,23.59,71.87,None,Holi,potato,Negative,None
2023-06-02,tur,Mumbai,115.11,quintal,2015-02-07,2015-07-15,34394.6,141.12,31.74,11.4,58.22,Flood,Onam,gram,Neutral,Government Policy
2021-06-09,tur,Mumbai,12.71,quintal,2015-02-23,2015-09-18,36347.9,130.39,38.43,10.92,74.77,None,Christmas,potato,Neutral,Crop Failure
2018-03-14,gram,Chennai,138.1,quintal,2015-06-14,2015-11-07,21382.6,134.55,31.35,19.4,80.45,Drought,Eid,moong,Negative,None
2023-02-15,potato,Delhi,84.96,quintal,2015-02-05,2015-08-11,9812.34,108.35,29.88,22.23,49.08,None,Onam,tur,Negative,None
2018-03-12,moong,Mumbai,64.39,kg,2015-02-26,2015-07-11,28952.85,28.63,31.88,13.82,62.07,Drought,Onam,tur,Positive,Government Policy
2015-12-27,urad,Bangalore,39.21,kg,2015-01-26,2015-09-09,20634.21,280.28,39.04,20.15,60.85,Drought,Eid,masur,Negative,Government Policy
2021-12-15,potato,Delhi,175.52,kg,2015-01-20,2015-10-07,2480.1,15.01,32.67,15.05,34.7,Drought,Christmas,onion,Negative,Crop Failure
2023-06-05,gram,Kolkata,166.08,quintal,2015-03-13,2015-10-28,17025.78,277.8,39.87,23.17,32.65,None,Onam,gram,Negative,None
2016-07-12,masur,Chennai,62.37,quintal,2015-06-07,2015-07-26,32220.32,254.94,44.6,23.81,80.13,Flood,Christmas,onion,Neutral,Import Ban
2019-12-04,onion,Mumbai,36.02,kg,2015-01-17,2015-08-19,35050.53,128.86,37.87,15.17,51.45,None,Holi,tur,Neutral,None
2018-02-04,potato,Chennai,191.51,quintal,2015-05-19,2015-12-16,25012.14,176.07,32.35,16.38,79.96,None,Onam,gram,Neutral,None
2016-01-06,gram,Chennai,135.64,quintal,2015-06-12,2015-10-13,24158.32,104.28,42.7,18.59,37.1,Drought,Holi,moong,Neutral,Import Ban
2023-06-24,masur,Bangalore,24.05,kg,2015-03-12,2015-10-27,11745.72,61.56,36.41,22.31,57.61,None,Diwali,urad,Positive,Crop Failure
2019-11-04,onion,Kolkata,158.35,quintal,2015-02-12,2015-09-28,18608.62,82.35,44.07,19.01,30.63,None,Christmas,urad,Positive,None
2017-01-03,tur,Mumbai,48.57,kg,2015-06-04,2015-12-23,4121.02,160.88,30.91,11.1,84.86,Flood,Diwali,moong,Negative,Government Policy
2020-12-07,gram,Chennai,96.07,quintal,2015-06-28,2015-07-13,16281.42,45.32,35.87,14.62,43.89,None,Onam,onion,Positive,None
2022-04-16,urad,Kolkata,141.66,kg,2015-03-19,2015-11-05,37411.41,226.65,31.77,17.8,79.37,Drought,Christmas,moong,Negative,Crop Failure
2020-04-14,tur,Chennai,59.27,kg,2015-04-02,2015-07-27,42286.31,82.46,35.67,10.01,74.97,Flood,Eid,masur,Neutral,Crop Failure
2019-07-07,tur,Delhi,155.41,quintal,2015-01-11,2015-11-07,11742.91,59.88,26.89,23.81,47.06,None,Eid,tur,Neutral,Government Policy
2015-07-08,tur,Bangalore,100.97,kg,2015-02-07,2015-12-02,18779.09,101.52,31.95,13.54,34.13,None,Eid,moong,Positive,Import Ban
2016-12-22,moong,Kolkata,187.9,quintal,2015-02-11,2015-09-14,25816.77,94.12,42.55,17.43,47.23,Flood,Christmas,masur,Negative,Government Policy
2018-10-20,masur,Bangalore,108.01,kg,2015-05-31,2015-08-27,16683.59,19.87,41.98,15.71,88.2,None,Diwali,gram,Negative,Government Policy
2022-04-17,onion,Mumbai,12.24,kg,2015-01-10,2015-07-20,42541.67,41.36,34.0,10.77,89.48,Drought,Holi,gram,Negative,None
2023-05-02,moong,Chennai,156.94,quintal,2015-02-09,2015-07-03,32108.53,132.72,31.16,14.41,81.22,Flood,Christmas,onion,Neutral,Import Ban
2019-11-29,potato,Kolkata,107.03,quintal,2015-05-29,2015-12-13,36889.5,100.37,39.66,17.46,68.99,Flood,Holi,potato,Positive,Import Ban
2020-10-07,moong,Bangalore,61.91,kg,2015-02-16,2015-09-01,11074.05,187.32,28.98,15.19,80.55,Flood,Holi,moong,Neutral,Import Ban
2021-12-31,potato,Mumbai,62.78,kg,2015-04-12,2015-07-25,49170.07,160.89,33.67,24.56,77.58,Flood,Eid,gram,Negative,None
2020-01-31,masur,Kolkata,37.17,kg,2015-01-09,2015-08-21,4618.33,240.82,35.26,22.57,79.67,Flood,Onam,urad,Positive,Crop Failure
2018-10-26,onion,Kolkata,123.68,kg,2015-05-21,2015-12-18,41104.23,290.76,38.37,11.43,33.78,Flood,Christmas,onion,Negative,Crop Failure
2019-09-02,gram,Delhi,180.44,kg,2015-05-19,2015-08-11,8961.65,204.75,34.08,19.14,51.2,None,Christmas,potato,Positive,Import Ban
2020-07-10,moong,Bangalore,135.09,kg,2015-03-15,2015-10-29,30100.94,83.67,38.4,10.19,64.47,None,Holi,tur,Positive,Government Policy
2016-03-19,tur,Bangalore,76.63,kg,2015-04-17,2015-09-23,38935.27,258.37,42.05,10.67,67.74,Drought,Eid,onion,Neutral,None
2017-02-28,masur,Delhi,35.4,kg,2015-05-10,2015-07-29,30544.64,77.69,37.4,18.74,88.73,Flood,Holi,urad,Positive,Government Policy
2022-12-05,masur,Delhi,82.59,kg,2015-04-12,2015-08-19,6689.92,234.81,39.25,13.02,36.85,None,Christmas,onion,Neutral,None
2015-01-01,moong,Mumbai,157.89,kg,2015-01-30,2015-08-07,11123.46,210.17,41.29,14.55,77.94,Flood,Eid,gram,Negative,Crop Failure
2023-02-01,gram,Delhi,152.86,quintal,2015-01-07,2015-07-27,27071.78,3.39,40.41,16.82,35.46,Drought,Eid,potato,Negative,Import Ban
2019-05-15,urad,Mumbai,31.17,kg,2015-06-01,2015-11-28,36919.11,297.38,38.25,13.72,82.58,Drought,Onam,tur,Positive,None
2022-06-04,onion,Mumbai,74.76,quintal,2015-06-07,2015-07-13,30402.36,171.1,27.07,22.64,32.4,Drought,Diwali,onion,Positive,Government Policy
2021-07-05,tur,Mumbai,135.67,kg,2015-03-15,2015-11-03,42299.22,121.98,30.26,21.9,30.09,None,Onam,tur,Neutral,None
2021-07-12,tur,Delhi,154.33,quintal,2015-04-21,2015-09-04,16244.42,76.84,33.82,14.52,45.04,None,Diwali,gram,Positive,None
2019-12-13,urad,Kolkata,15.89,quintal,2015-04-20,2015-09-03,32755.44,291.45,25.08,22.81,80.63,None,Holi,gram,Negative,Government Policy
2021-06-25,gram,Chennai,107.54,kg,2015-04-03,2015-10-20,36173.27,190.21,44.73,18.87,45.3,Flood,Christmas,potato,Positive,Crop Failure
2016-10-29,masur,Delhi,46.96,quintal,2015-01-22,2015-10-23,5524.55,222.58,43.03,23.43,33.97,Flood,Holi,gram,Neutral,Import Ban
2019-08-14,moong,Bangalore,155.71,quintal,2015-04-20,2015-11-24,41932.38,95.39,31.21,23.72,68.22,Drought,Diwali,masur,Neutral,None
2022-11-05,tur,Chennai,174.08,kg,2015-05-02,2015-09-09,44850.48,46.81,30.72,12.37,42.22,Drought,Eid,onion,Positive,Crop Failure
2021-01-03,moong,Bangalore,138.99,quintal,2015-05-06,2015-10-27,13031.69,264.52,35.84,16.42,60.34,Flood,Diwali,urad,Neutral,Crop Failure
2016-01-27,masur,Chennai,171.03,kg,2015-01-24,2015-09-08,14529.31,283.84,36.4,24.89,68.73,Flood,Diwali,masur,Negative,Import Ban
2015-09-18,onion,Mumbai,110.7,kg,2015-03-01,2015-11-16,13665.08,247.52,38.2,20.26,74.66,None,Diwali,onion,Positive,None
2023-02-03,gram,Delhi,127.96,kg,2015-04-01,2015-07-15,49671.09,32.76,32.86,12.01,49.56,None,Eid,masur,Neutral,None
